Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2024-10153,2024-05-19,2024-05-23,Second Class,CG-1435,Maria Garcia #4,Corporate,East,New York,Furniture,Bookcases,Sauder Classic Bookcase,1158.95,13,0.0,184.59
US-2021-10154,2021-05-15,2021-05-20,Standard Class,CG-1438,Robert Johnson #3,Corporate,East,New York,Office Supplies,Art,Sanford Colorific Pencils,153.4,10,0.0,58.76
US-2022-10155,2022-11-26,2022-12-02,Standard Class,CG-1097,Robert Johnson #7,Consumer,East,Florida,Furniture,Bookcases,Sauder Classic Bookcase,1447.65,5,0.0,333.0
US-2023-10156,2023-12-28,2023-12-31,Second Class,CG-1077,William Taylor #2,Consumer,West,Colorado,Technology,Accessories,HP Mouse,371.3,10,0.0,83.56
US-2023-10157,2023-07-23,2023-07-25,First Class,CG-1547,Michael Thomas 4,Corporate,East,Georgia,Technology,Phones,Samsung Galaxy Tab,5885.44,8,0.0,1883.47
US-2022-10158,2022-12-16,2022-12-22,Standard Class,CG-1161,Jennifer Lee #8,Home Office,East,Florida,Technology,Copiers,Xerox WorkCentre,11406.93,13,0.2,-76.93
US-2024-10159,2024-01-07,2024-01-07,Same Day,CG-1053,Michael Thomas #5,Corporate,South,Tennessee,Technology,Machines,Canon Copier,2912.1,5,0.0,814.75
US-2022-10160,2022-11-14,2022-11-17,Second Class,CG-1489,Maria Garcia #4,Consumer,West,Nevada,Technology,Accessories,HP Mouse,259.49,12,0.2,33.42
US-2021-10161,2021-06-04,2021-06-10,Standard Class,CG-1643,Karen White #3,Corporate,West,Washington,Furniture,Tables,Riverside Folding Table,226.48,1,0.2,7.81
US-2024-10162,2024-12-28,2025-01-02,Standard Class,CG-1615,Susan Jackson #5,Home Office,West,California,Furniture,Furnishings,Office Star Chair Mat,512.28,6,0.0,51.04
US-2021-10163,2021-11-28,2021-11-30,First Class,CG-1115,Linda Martinez #8,Corporate,West,Arizona,Furniture,Furnishings,Office Star Chair Mat,1207.05,13,0.0,179.82
US-2021-10164,2021-10-17,2021-10-18,First Class,CG-1017,Susan Jackson #2,Corporate,South,Tennessee,Technology,Copiers,Xerox WorkCentre,7576.35,3,0.0,2303.77
US-2022-10165,2022-01-02,2022-01-04,First Class,CG-1085,James Wilson #2,Corporate,East,New Jersey,Office Supplies,Envelopes,Recycled Mailers,37.78,2,0.0,9.29
US-2022-10166,2022-08-26,2022-09-01,Standard Class,CG-1444,Maria Garcia #8,Corporate,East,New Jersey,Office Supplies,Paper,Hammermill Copy Plus,627.91,12,0.1,91.59
US-2021-10167,2021-09-10,2021-09-13,Second Class,CG-1170,Patricia Anderson #3,Consumer,West,Colorado,Technology,Phones,iPhone Accessories Kit,856.56,6,0.0,251.96
US-2023-10168,2023-11-24,2023-11-25,First Class,CG-1056,Jennifer Lee #3,Corporate,East,Georgia,Technology,Phones,Cisco IP Phone,3882.6,10,0.0,979.02
US-2023-10169,2023-06-25,2023-07-02,Standard Class,CG-1153,Robert Johnson #1,Home Office,Central,Texas,Technology,Phones,Samsung Galaxy Tab,560.05,1,0.0,126.91
US-2024-10170,2024-09-08,2024-09-14,Standard Class,CG-1410,Maria Garcia #8,Consumer,South,Tennessee,Technology,Phones,Cisco IP Phone,4141.1,11,0.2,771.42
US-2023-10171,2023-12-11,2023-12-17,Standard Class,CG-1794,Linda Martinez #9,Corporate,West,Washington,Technology,Machines,Fellowes Shredder,1140.88,8,0.0,398.8
US-2022-10172,2022-11-05,2022-11-11,Standard Class,CG-1210,David Moore #4,Consumer,West,Arizona,Technology,Phones,Cisco IP Phone,3441.68,11,0.0,727.92
US-2021-10173,2021-07-05,2021-07-08,Second Class,CG-1403,Maria Garcia #1,Consumer,West,Washington,Office Supplies,Envelopes,Recycled Mailers,113.28,12,0.0,44.31
US-2022-10174,2022-07-08,2022-07-14,Standard Class,CG-1168,Jennifer Lee #8,Consumer,South,Alabama,Office Supplies,Fasteners,Acme Staple Gun,70.44,4,0.0,17.37
US-2021-10175,2021-05-18,2021-05-23,Standard Class,CG-1220,Patricia Anderson #3,Consumer,East,Georgia,Technology,Phones,Samsung Galaxy Tab,6455.9,11,0.0,1747.36
US-2022-10176,2022-02-12,2022-02-17,Standard Class,CG-1473,Maria Garcia #3,Home Office,Central,Michigan,Office Supplies,Storage,Steelmaster Drawers,1572.9,14,0.0,432.48
US-2021-10177,2021-02-27,2021-03-02,Second Class,CG-1661,Jennifer Lee #3,Corporate,West,Nevada,Furniture,Chairs,Mesh Office Chair,1662.5,14,0.0,148.88
US-2023-10178,2023-02-04,2023-02-10,Standard Class,CG-1281,James Wilson #8,Consumer,West,Arizona,Furniture,Furnishings,Office Star Chair Mat,658.57,11,0.0,152.56
US-2021-10179,2021-12-20,2021-12-23,Second Class,CG-1556,John Smith 7,Consumer,East,Georgia,Furniture,Furnishings,Eldon Shelf,108.69,7,0.45,-28.28
US-2023-10180,2023-11-16,2023-11-22,Standard Class,CG-1483,David Moore 6,Consumer,East,Florida,Furniture,Furnishings,Office Star Chair Mat,366.18,6,0.15,-21.34
US-2022-10181,2022-11-06,2022-11-13,Standard Class,CG-1177,Robert Johnson #4,Corporate,West,Arizona,Office Supplies,Binders,Avery Non-Stick Binder,241.67,13,0.0,120.22
US-2023-10182,2023-09-19,2023-09-26,Standard Class,CG-1020,David Moore #8,Corporate,East,Florida,Furniture,Tables,Bevis Conference Table,1604.5,3,0.1,144.94
US-2022-10183,2022-01-26,2022-02-02,Standard Class,CG-1721,William Taylor #7,Corporate,West,Oregon,Technology,Accessories,Belkin USB Cables,287.42,14,0.0,47.28
US-2023-10184,2023-09-10,2023-09-15,Standard Class,CG-1365,Linda Martinez #3,Consumer,Central,Missouri,Office Supplies,Supplies,Desk Accessories Kit,937.44,12,0.0,448.71
US-2023-10185,2023-06-05,2023-06-10,Standard Class,CG-1144,Patricia Anderson #2,Corporate,South,Louisiana,Furniture,Chairs,HON Executive Chair,8889.01,13,0.0,2109.7
US-2023-10186,2023-04-06,2023-04-09,Second Class,CG-1737,John Smith #1,Consumer,Central,Indiana,Furniture,Bookcases,Sauder Classic Bookcase,458.66,4,0.15,40.09
US-2024-10187,2024-06-06,2024-06-08,First Class,CG-1075,John Smith #5,Corporate,South,Tennessee,Furniture,Chairs,Global Troy Chair,3127.4,10,0.0,258.11
US-2023-10188,2023-01-04,2023-01-09,Standard Class,CG-1669,Robert Johnson #7,Corporate,South,Virginia,Office Supplies,Paper,Hammermill Copy Plus,557.3,10,0.0,183.57
US-2021-10189,2021-03-11,2021-03-16,Standard Class,CG-1157,John Smith #6,Consumer,East,Florida,Office Supplies,Labels,Avery Shipping Labels,21.98,2,0.0,9.93
US-2021-10190,2021-01-10,2021-01-12,First Class,CG-1676,James Wilson #2,Consumer,West,California,Technology,Machines,Canon Copier,1616.7,2,0.0,400.65
US-2024-10191,2024-10-06,2024-10-12,Standard Class,CG-1352,David Moore #7,Consumer,East,Georgia,Technology,Copiers,Xerox WorkCentre,21519.68,14,0.0,3596.83
US-2022-10192,2022-12-18,2022-12-24,Standard Class,CG-1035,David Moore #9,Home Office,Central,Missouri,Office Supplies,Supplies,Desk Accessories Kit,303.44,8,0.0,138.42
US-2022-10193,2022-11-04,2022-11-04,Same Day,CG-1642,Robert Johnson #5,Consumer,West,Washington,Office Supplies,Art,Sanford Colorific Pencils,39.64,2,0.0,19.79
US-2021-10194,2021-05-03,2021-05-09,Standard Class,CG-1602,Susan Jackson #2,Corporate,East,Ohio,Furniture,Chairs,Mesh Office Chair,2658.78,9,0.0,211.75
US-2021-10195,2021-12-26,2022-01-02,Standard Class,CG-1411,John Smith #7,Consumer,South,Alabama,Technology,Copiers,Xerox WorkCentre,9029.75,5,0.0,2583.98
US-2023-10196,2023-12-23,2023-12-30,Standard Class,CG-1701,Maria Garcia #4,Corporate,East,Ohio,Office Supplies,Binders,Cardinal HOLDit Binder,105.3,5,0.0,48.17
US-2024-10197,2024-03-25,2024-03-27,First Class,CG-1382,John Smith #9,Consumer,Central,Minnesota,Furniture,Tables,Bevis Conference Table,7620.2,14,0.0,1168.18
US-2021-10198,2021-11-10,2021-11-14,Second Class,CG-1369,Karen White #4,Consumer,West,Arizona,Office Supplies,Binders,Avery Non-Stick Binder,168.42,14,0.0,56.75
US-2024-10199,2024-05-17,2024-05-22,Standard Class,CG-1264,Karen White #2,Home Office,Central,Illinois,Furniture,Furnishings,Eldon Shelf,441.68,8,0.0,96.08
US-2024-10200,2024-05-02,2024-05-09,Standard Class,CG-1135,William Taylor #3,Consumer,Central,Illinois,Office Supplies,Art,Avery Flip-Chart Markers,245.19,11,0.0,83.91
US-2021-10201,2021-09-08,2021-09-14,Standard Class,CG-1638,Michael Thomas #2,Home Office,Central,Indiana,Furniture,Furnishings,Office Star Chair Mat,381.12,8,0.0,70.67
US-2023-10202,2023-01-18,2023-01-22,Second Class,CG-1667,James Wilson #4,Corporate,West,California,Furniture,Bookcases,Sauder Classic Bookcase,1972.74,14,0.0,474.32
US-2022-10203,2022-03-02,2022-03-04,First Class,CG-1597,Karen White #4,Home Office,Central,Indiana,Technology,Phones,Motorola Smart Phone,2813.8,5,0.0,836.67
US-2022-10204,2022-06-22,2022-06-28,Standard Class,CG-1742,David Moore #3,Home Office,South,Mississippi,Technology,Machines,Canon Copier,6130.26,9,0.0,1827.94
US-2023-10205,2023-12-21,2023-12-27,Standard Class,CG-1597,Susan Jackson #2,Consumer,West,Oregon,Furniture,Bookcases,Sauder Classic Bookcase,910.15,5,0.0,203.22
US-2022-10206,2022-08-17,2022-08-24,Standard Class,CG-1468,Robert Johnson #6,Home Office,East,Ohio,Furniture,Tables,Riverside Folding Table,1336.56,6,0.0,309.18
US-2022-10207,2022-12-25,2022-12-31,Standard Class,CG-1781,Maria Garcia #3,Consumer,East,Pennsylvania,Technology,Phones,Samsung Galaxy Tab,3170.16,4,0.0,785.93
US-2024-10208,2024-09-13,2024-09-19,Standard Class,CG-1254,Linda Martinez #6,Home Office,East,New York,Furniture,Bookcases,Bush Saratoga Bookcase,4008.03,13,0.0,702.76
US-2021-10209,2021-05-13,2021-05-19,Standard Class,CG-1137,Patricia Anderson #8,Corporate,West,California,Technology,Machines,HP LaserJet Printer,6144.7,10,0.0,1765.72
US-2022-10210,2022-06-06,2022-06-06,Same Day,CG-1655,James Wilson #9,Corporate,West,Washington,Office Supplies,Storage,Steelmaster Drawers,1207.4,10,0.0,377.38
US-2021-10211,2021-10-22,2021-10-27,Standard Class,CG-1677,Maria Garcia #9,Corporate,West,California,Furniture,Furnishings,Eldon Shelf,496.88,8,0.0,54.77
US-2022-10212,2022-05-14,2022-05-15,First Class,CG-1366,Karen White #7,Consumer,East,Florida,Technology,Phones,Samsung Galaxy Tab,4319.12,10,0.2,797.41
US-2021-10213,2021-05-18,2021-05-23,Standard Class,CG-1092,David Moore #2,Corporate,Central,Missouri,Technology,Phones,Samsung Galaxy Tab,1651.7,2,0.0,297.02
US-2021-10214,2021-11-09,2021-11-13,Second Class,CG-1118,Maria Garcia #1,Corporate,South,Tennessee,Technology,Phones,Samsung Galaxy Tab,5238.8,14,0.2,393.95
US-2022-10215,2022-01-22,2022-01-26,Second Class,CG-1278,Michael Thomas #8,Consumer,East,Georgia,Office Supplies,Labels,Avery Address Labels,66.66,6,0.0,32.58
US-2022-10216,2022-11-04,2022-11-11,Standard Class,CG-1744,Robert Johnson #8,Consumer,West,Washington,Technology,Copiers,Xerox WorkCentre,17908.31,7,0.0,5775.7
US-2021-10217,2021-12-14,2021-12-19,Standard Class,CG-1679,William Taylor #7,Consumer,West,Oregon,Technology,Accessories,Plantronics Headset,1707.26,12,0.1,284.06
US-2021-10218,2021-03-01,2021-03-04,Second Class,CG-1228,David Moore #7,Corporate,East,Georgia,Office Supplies,Storage,Steelmaster Drawers,471.24,6,0.0,101.37
US-2022-10219,2022-07-03,2022-07-10,Standard Class,CG-1000,Maria Garcia #5,Corporate,East,Georgia,Furniture,Chairs,Global Troy Chair,175.66,1,0.0,28.36
US-2022-10220,2022-12-21,2022-12-25,Second Class,CG-1463,Maria Garcia #2,Corporate,East,New York,Office Supplies,Supplies,Acme Stapler,420.0,10,0.0,129.78
US-2022-10221,2022-11-01,2022-11-08,Standard Class,CG-1419,Maria Garcia #5,Consumer,South,Tennessee,Furniture,Bookcases,Bush Saratoga Bookcase,669.33,3,0.0,132.86
US-2022-10222,2022-09-04,2022-09-06,First Class,CG-1461,Jennifer Lee #9,Consumer,West,Washington,Office Supplies,Paper,Hammermill Copy Plus,588.5,11,0.0,254.02
US-2024-10223,2024-03-01,2024-03-06,Standard Class,CG-1673,Susan Jackson #6,Corporate,East,Georgia,Office Supplies,Supplies,Desk Accessories Kit,184.53,3,0.0,42.64
US-2024-10224,2024-08-14,2024-08-14,Same Day,CG-1718,David Moore #6,Consumer,West,Oregon,Office Supplies,Supplies,Fiskars Scissors,234.0,10,0.0,67.78
US-2022-10225,2022-10-07,2022-10-14,Standard Class,CG-1118,Patricia Anderson #9,Corporate,West,Oregon,Office Supplies,Storage,SAFCO Mobile Tub File,226.05,3,0.0,67.07
US-2024-10226,2024-08-22,2024-08-26,Second Class,CG-1699,James Wilson #3,Consumer,Central,Missouri,Office Supplies,Paper,Xerox 1967,63.51,1,0.0,31.44
US-2023-10227,2023-11-07,2023-11-10,Second Class,CG-1048,Michael Thomas 7,Consumer,East,Georgia,Technology,Accessories,HP Mouse,557.57,13,0.0,160.91
US-2023-10228,2023-07-18,2023-07-25,Standard Class,CG-1756,Susan Jackson #4,Home Office,West,Arizona,Office Supplies,Supplies,Fiskars Scissors,283.32,12,0.0,106.67
US-2022-10229,2022-11-10,2022-11-17,Standard Class,CG-1477,Karen White #3,Consumer,West,Washington,Office Supplies,Paper,Hammermill Copy Plus,179.6,5,0.15,14.67
US-2023-10230,2023-01-20,2023-01-27,Standard Class,CG-1517,Robert Johnson #7,Corporate,East,New Jersey,Technology,Machines,Canon Copier,6152.4,6,0.0,1563.46
US-2024-10231,2024-09-03,2024-09-08,Standard Class,CG-1354,Jennifer Lee #4,Home Office,Central,Michigan,Technology,Accessories,HP Mouse,578.48,14,0.0,100.04
US-2022-10232,2022-12-02,2022-12-06,Second Class,CG-1498,John Smith #5,Home Office,East,New York,Furniture,Bookcases,Bush Saratoga Bookcase,4096.68,14,0.0,621.66
US-2022-10233,2022-12-11,2022-12-16,Standard Class,CG-1210,David Moore #7,Corporate,West,Arizona,Furniture,Chairs,HON Executive Chair,3985.67,13,0.0,865.42
US-2021-10234,2021-10-24,2021-10-27,Second Class,CG-1264,Michael Thomas #7,Consumer,East,Ohio,Technology,Phones,Samsung Galaxy Tab,3505.7,5,0.0,685.47
US-2024-10235,2024-07-14,2024-07-20,Standard Class,CG-1702,James Wilson #2,Corporate,Central,Minnesota,Technology,Phones,Samsung Galaxy Tab,1221.94,2,0.0,254.12
US-2024-10236,2024-05-13,2024-05-20,Standard Class,CG-1746,William Taylor #6,Consumer,West,Washington,Furniture,Tables,Bretford Rectangular Table,8121.49,13,0.0,890.21
US-2021-10237,2021-12-18,2021-12-19,First Class,CG-1352,Linda Martinez #7,Corporate,West,California,Furniture,Furnishings,DAX Metal Frame,57.42,2,0.0,13.25
US-2022-10238,2022-12-06,2022-12-13,Standard Class,CG-1594,Jennifer Lee #6,Corporate,Central,Illinois,Technology,Phones,Motorola Smart Phone,632.52,2,0.0,119.85
US-2022-10239,2022-06-04,2022-06-09,Standard Class,CG-1438,Robert Johnson #1,Corporate,South,Tennessee,Furniture,Bookcases,Sauder Classic Bookcase,613.26,3,0.0,69.46
US-2022-10240,2022-05-23,2022-05-27,Second Class,CG-1661,Susan Jackson #2,Consumer,West,Oregon,Technology,Machines,HP LaserJet Printer,4589.16,6,0.0,788.26
US-2022-10241,2022-11-18,2022-11-25,Standard Class,CG-1037,David Moore #5,Corporate,South,North Carolina,Office Supplies,Binders,GBC DocuBind,931.7,14,0.0,351.26
US-2024-10242,2024-09-21,2024-09-25,Second Class,CG-1244,Susan Jackson #3,Consumer,East,Florida,Office Supplies,Labels,Avery Address Labels,85.86,9,0.0,17.44
US-2022-10243,2022-11-15,2022-11-22,Standard Class,CG-1270,Patricia Anderson #4,Corporate,South,Mississippi,Office Supplies,Storage,SAFCO Mobile Tub File,201.84,6,0.0,54.4
US-2022-10244,2022-01-17,2022-01-19,First Class,CG-1759,James Wilson #9,Consumer,East,Georgia,Office Supplies,Binders,GBC DocuBind,1169.76,12,0.0,329.93
US-2024-10245,2024-09-21,2024-09-28,Standard Class,CG-1006,David Moore #3,Consumer,East,New York,Furniture,Furnishings,Eldon Shelf,248.51,6,0.4,-23.0
US-2022-10246,2022-07-03,2022-07-09,Standard Class,CG-1215,Susan Jackson #3,Consumer,West,Washington,Technology,Phones,iPhone Accessories Kit,998.58,6,0.0,245.41
US-2024-10247,2024-10-01,2024-10-06,Standard Class,CG-1577,William Taylor #1,Consumer,East,Pennsylvania,Technology,Phones,iPhone Accessories Kit,953.45,5,0.0,220.33
US-2023-10248,2023-12-03,2023-12-10,Standard Class,CG-1171,Karen White #6,Corporate,South,Alabama,Technology,Copiers,Canon imageCLASS,24093.86,14,0.0,6075.53
US-2021-10249,2021-12-08,2021-12-13,Standard Class,CG-1544,David Moore #2,Corporate,West,Washington,Furniture,Furnishings,Eldon Shelf,145.65,3,0.0,8.42
US-2022-10250,2022-02-20,2022-02-25,Standard Class,CG-1390,Patricia Anderson #2,Home Office,South,Mississippi,Furniture,Furnishings,Office Star Chair Mat,483.05,12,0.4,-54.14
US-2023-10251,2023-07-16,2023-07-19,Second Class,CG-1384,William Taylor #4,Corporate,West,Arizona,Furniture,Tables,Riverside Folding Table,1327.69,13,0.0,204.4
US-2023-10252,2023-10-14,2023-10-19,Standard Class,CG-1494,Robert Johnson #6,Corporate,East,Florida,Technology,Copiers,Xerox WorkCentre,15795.21,11,0.2,2318.07
US-2024-10253,2024-09-09,2024-09-09,Same Day,CG-1346,David Moore 1,Consumer,Central,Missouri,Office Supplies,Paper,HP Office Paper,660.7,13,0.1,180.04
US-2021-10254,2021-03-26,2021-03-31,Standard Class,CG-1410,Susan Jackson #9,Consumer,East,Florida,Furniture,Chairs,Global Troy Chair,604.52,2,0.0,142.75
US-2021-10255,2021-05-25,2021-05-27,First Class,CG-1690,John Smith #6,Consumer,East,Pennsylvania,Office Supplies,Labels,Avery Address Labels,166.8,10,0.0,64.14
US-2021-10256,2021-04-06,2021-04-12,Standard Class,CG-1743,David Moore 6,Consumer,Central,Michigan,Furniture,Furnishings,DAX Metal Frame,48.16,1,0.0,7.7
US-2023-10257,2023-06-08,2023-06-11,Second Class,CG-1119,David Moore #5,Consumer,East,Georgia,Furniture,Bookcases,Bush Saratoga Bookcase,479.32,2,0.0,56.56
US-2023-10258,2023-12-23,2023-12-29,Standard Class,CG-1391,William Taylor #4,Consumer,East,Pennsylvania,Office Supplies,Supplies,Desk Accessories Kit,717.2,10,0.0,198.91
US-2022-10259,2022-10-26,2022-11-01,Standard Class,CG-1182,Jennifer Lee #6,Consumer,East,New York,Office Supplies,Labels,Avery Address Labels,136.15,7,0.0,30.34
US-2023-10260,2023-06-06,2023-06-06,Same Day,CG-1797,Maria Garcia #2,Consumer,East,Pennsylvania,Technology,Accessories,Plantronics Headset,707.56,4,0.0,156.52
US-2024-10261,2024-12-20,2024-12-27,Standard Class,CG-1523,James Wilson #7,Home Office,South,Alabama,Furniture,Bookcases,Sauder Classic Bookcase,2711.3,10,0.0,669.36
US-2022-10262,2022-04-02,2022-04-08,Standard Class,CG-1471,Patricia Anderson #1,Home Office,East,Florida,Technology,Machines,HP LaserJet Printer,5263.44,13,0.0,1524.55
US-2022-10263,2022-01-13,2022-01-19,Standard Class,CG-1717,Patricia Anderson #6,Consumer,East,Ohio,Technology,Machines,Canon Copier,6744.8,10,0.2,216.55
US-2023-10264,2023-12-15,2023-12-20,Standard Class,CG-1756,Robert Johnson #8,Corporate,South,Mississippi,Technology,Phones,Cisco IP Phone,2967.03,9,0.0,531.6
US-2022-10265,2022-11-14,2022-11-21,Standard Class,CG-1061,Linda Martinez #5,Consumer,East,New Jersey,Technology,Copiers,Xerox WorkCentre,29899.38,14,0.0,8614.27
US-2021-10266,2021-08-15,2021-08-19,Second Class,CG-1590,Susan Jackson #9,Consumer,East,Florida,Furniture,Bookcases,Sauder Classic Bookcase,314.48,2,0.0,53.81
US-2023-10267,2023-03-12,2023-03-19,Standard Class,CG-1345,Michael Thomas #7,Corporate,East,New Jersey,Furniture,Chairs,Global Troy Chair,2463.44,8,0.0,438.78
US-2021-10268,2021-12-03,2021-12-08,Standard Class,CG-1765,Susan Jackson #9,Corporate,East,New Jersey,Technology,Machines,Fellowes Shredder,1154.55,5,0.0,389.95
US-2024-10269,2024-12-06,2024-12-11,Standard Class,CG-1055,John Smith #7,Consumer,West,Washington,Furniture,Chairs,HON Executive Chair,495.56,2,0.0,71.68
US-2021-10270,2021-08-04,2021-08-09,Standard Class,CG-1679,Patricia Anderson #6,Consumer,West,Nevada,Technology,Accessories,Plantronics Headset,235.14,3,0.0,36.61
US-2024-10271,2024-12-28,2025-01-03,Standard Class,CG-1655,William Taylor #9,Corporate,East,Pennsylvania,Office Supplies,Storage,SAFCO Mobile Tub File,1071.4,11,0.0,354.09
US-2023-10272,2023-05-16,2023-05-21,Standard Class,CG-1480,David Moore #1,Consumer,East,Ohio,Furniture,Tables,Bevis Conference Table,7103.07,9,0.0,843.68
US-2024-10273,2024-10-25,2024-10-30,Standard Class,CG-1732,Karen White #7,Consumer,Central,Michigan,Furniture,Chairs,Mesh Office Chair,2243.78,7,0.0,224.33
US-2022-10274,2022-11-09,2022-11-16,Standard Class,CG-1186,Robert Johnson #5,Corporate,West,Arizona,Office Supplies,Labels,Avery Shipping Labels,235.62,9,0.0,107.45
US-2024-10275,2024-02-20,2024-02-27,Standard Class,CG-1448,Karen White #1,Home Office,East,Pennsylvania,Technology,Accessories,Logitech Keyboard,46.65,1,0.15,2.57
US-2022-10276,2022-04-01,2022-04-07,Standard Class,CG-1272,Michael Thomas #2,Corporate,East,Georgia,Office Supplies,Supplies,Desk Accessories Kit,148.86,6,0.0,36.3
US-2022-10277,2022-09-07,2022-09-09,First Class,CG-1752,Maria Garcia #9,Corporate,Central,Texas,Technology,Accessories,HP Mouse,189.2,8,0.0,35.92
US-2022-10278,2022-10-16,2022-10-22,Standard Class,CG-1369,John Smith #4,Home Office,South,Virginia,Furniture,Chairs,Mesh Office Chair,1174.86,9,0.0,128.96
US-2022-10279,2022-12-21,2022-12-26,Standard Class,CG-1158,Patricia Anderson #2,Consumer,West,Oregon,Furniture,Furnishings,Eldon Shelf,54.86,1,0.0,10.3
US-2024-10280,2024-04-03,2024-04-07,Second Class,CG-1571,William Taylor #6,Consumer,South,Mississippi,Technology,Machines,Fellowes Shredder,1737.86,9,0.1,231.74
US-2024-10281,2024-11-24,2024-12-01,Standard Class,CG-1191,David Moore #6,Corporate,East,New Jersey,Technology,Phones,Motorola Smart Phone,2861.01,9,0.0,537.74
